,0
106337,1468975204
106338,1290633036
106339,541658675
106340,1852287434
106341,3231336189
106342,1301795636
106343,1433765697
106344,2049629898
106345,135234205
106346,129883047
106347,59498709
106348,62074340
106349,65191272
106350,127470175
106351,59813102
106352,41314159
106353,438044780
106354,80534137
106355,31995494
106356,38625815
106357,6486519
106358,107102942
106359,8929202
106360,343557120
106361,304413961
106362,370124798
106363,35688255
106364,291389704
106365,35688255
106366,35688255
106367,452493490
106368,1473157075
106369,1539393438
106370,1368519013
106371,406595568
106372,265988895
106373,311292510
106374,125817849
106375,67718429
106376,321091517
106377,1594774498
106378,1667779781
106379,568245987
106380,308289457
106381,436456988
106382,3245784346
106383,1833188363
106384,1790584841
106385,1560715003
106386,427408733
106387,3883790877
106388,476369293
106389,271620948
106390,94415239
106391,3359964767
106392,257231270
106393,615265941
106394,3265027405
106395,395144361
106396,1388694660
106397,488460815
106398,1470764432
106399,474438659
106400,1287968018
106401,399496172
106402,1829663871
106403,1671313207
106404,1333694808
106405,300577258
106406,1612120067
106407,1511811946
106408,317713106
106409,3275059681
106410,380518745
106411,1562958456
106412,311311966
106413,1409452075
106414,454443574
106415,1401503178
106416,335987857
106417,64340217
106418,107117642
106419,431827224
106420,42755093
106421,511268845
106422,583329951
106423,331305589
106424,85477023
106425,410827540
106426,511941635
106427,120675504
106428,1340089428
106429,575473352
106430,1360265443
106431,358815864
106432,265674514
106433,333899607
106434,45818549
106435,530678616
106436,306852151
106437,430708488
106438,103737704
106439,322245045
106440,304885289
106441,435511319
106442,1512579058
106443,388321608
106444,1671641766
106445,346112143
106446,255257187
106447,77882161
106448,1362988753
106449,249510641
106450,549943196
106451,1796619754
106452,1539753678
106453,1817215515
106454,1449126132
106455,1796524633
106456,3304350752
106457,1658600235
106458,1609125011
106459,1887502273
106460,1470042764
106461,400398951
106462,508338135
106463,322997327
106464,266411826
106465,3359964767
106466,1304238409
106467,54926096
106468,247231398
106469,54926096
106470,54926096
106471,129276249
106472,41795494
106473,9386029
106474,46872696
106475,49463606
106476,73108574
106477,40759295
106478,33458289
106479,370317638
106480,46715576
106481,1555242459
106482,372479824
106483,134657514
106484,66774587
106485,411041058
106486,391141399
106487,598456772
106488,35345095
106489,62120178
106490,36631971
106491,131270519
106492,64628799
106493,77197232
106494,35695858
106495,69924507
106496,368145062
106497,414322316
106498,42651316
106499,295067662
106500,444504663
106501,248125876
106502,594559354
106503,346000613
106504,1835469410
106505,1924750673
106506,3381408657
106507,625049462
106508,1606410124
106509,3379635591
106510,1550503751
106511,539646950
106512,45620089
106513,110682096
106514,17393637
106515,34842837
106516,254510299
106517,106488509
106518,123206852
106519,270511902
106520,98781255
106521,1305523520
106522,1317246263
106523,607430511
106524,55425292
106525,36564811
106526,89169827
106527,33410897
106528,311464596
106529,611033966
106530,490908120
106531,39994403
106532,1702713
106533,130365961
106534,118026493
106535,133693059
106536,429845243
106537,373651208
106538,341458756
106539,135423695
106540,423245103
106541,541770924
106542,1505687285
106543,427642385
106544,1934222234
106545,1894892515
106546,438091953
106547,250343735
106548,644555003
106549,322541253
106550,531384532
106551,1631030598
106552,1926427751
106553,53258219
106554,55059941
106555,25080403
106556,73825171
106557,100159607
106558,62082786
106559,41360484
106560,61399445
106561,73210315
106562,3435751
106563,250721579
106564,38151266
106565,103021364
106566,90785634
106567,97913780
106568,3895029758
106569,1989163430
106570,3368689082
106571,3373257025
106572,1989163430
106573,1343897886
106574,1989163430
106575,1989163430
106576,3380511026
106577,1989163430
106578,100115165
106579,304348053
106580,543906939
106581,100115165
106582,134066895
106583,304348053
106584,322709985
106585,395091496
106586,85529685
106587,1459135028
106588,1602838225
106589,535452801
106590,351801801
106591,304348053
106592,541296159
106593,326258585
106594,401799111
106595,321363242
106596,395091496
106597,445350749
106598,308559799
106599,268344483
106600,1517489376
106601,322321408
106602,1422324355
106603,248491126
106604,349680929
106605,472547340
106606,539665374
106607,1422324355
106608,310287865
106609,105218833
106610,1349742251
106611,567272729
106612,416500503
106613,101380521
106614,319032522
106615,278727299
106616,286053217
106617,318282343
106618,318282343
106619,390722209
106620,350789560
106621,308096215
106622,307965889
106623,344699571
106624,438343438
106625,633421243
106626,528276920
106627,425479134
106628,253086436
106629,303572751
106630,528276920
106631,528276920
106632,528276920
106633,528030040
106634,253086436
106635,119669808
106636,1766027115
106637,1803021985
106638,122072232
106639,6626298
106640,51409339
106641,255299539
106642,56684251
106643,343623796
106644,133640348
106645,1733736235
106646,133260537
106647,1521624104
106648,429647115
106649,346059769
106650,129478375
106651,1308294665
106652,527923116
106653,2123978
106654,1182460
106655,559070631
106656,79572791
106657,67897994
106658,85801544
106659,641347
106660,404662401
106661,609233491
106662,1323789600
106663,83872832
106664,29979753
106665,275060225
106666,247762742
106667,1878538872
106668,1751698102
106669,1696145374
106670,345339316
106671,555686685
106672,286784490
106673,515877551
106674,259027264
106675,266061704
106676,67613193
106677,302303290
106678,491647139
106679,104800394
106680,274583406
106681,92721457
106682,105908344
106683,497131375
106684,319548528
106685,137391763
106686,515877551
106687,55131652
106688,45816434
106689,61616771
106690,1219797
106691,49940151
106692,61348536
106693,33352402
106694,50350901
106695,39503572
106696,9295555
106697,290069580
106698,507398618
106699,247244918
106700,298475538
106701,616423098
106702,268952799
106703,247053847
106704,137609747
106705,255047460
106706,290126073
106707,42733668
106708,380648730
106709,260325136
106710,282557048
106711,129893508
106712,307367883
106713,610390741
106714,300939703
106715,372939100
106716,477244590
106717,34072749
106718,275995389
106719,3463270594
106720,1420104796
106721,417438198
106722,265004169
106723,282601053
106724,1697340449
106725,1864225935
106726,451598766
106727,343398626
106728,358228028
106729,261713874
106730,442784938
106731,1951719941
106732,2087616865
106733,311205181
106734,1741684924
106735,1763504912
106736,247521983
106737,133449293
106738,94878496
106739,48088396
106740,565346079
106741,250782166
106742,1414846586
106743,1911067728
106744,123090739
106745,613818383
106746,1954560707
106747,372138460
106748,266296738
106749,1524561708
106750,261637234
106751,378279427
106752,1577057307
106753,309794861
106754,336303622
106755,407972102
106756,1712493266
106757,129172023
106758,433148657
106759,1544726979
106760,2163339
106761,256615649
106762,6499909
106763,47874991
106764,44595354
106765,390814641
106766,3029517
106767,352493711
106768,295252698
106769,36956015
106770,42347686
106771,76759388
106772,299156104
106773,135661458
106774,246134260
106775,290160106
106776,318151130
106777,99922122
106778,44844571
106779,326666809
106780,119136589
106781,51977738
106782,419637633
106783,279146466
106784,362527958
106785,108837811
106786,299875627
106787,299875627
106788,315186778
106789,246847074
106790,404292862
106791,404292862
106792,93926906
106793,54443983
106794,50432734
106795,331499172
106796,452904034
106797,351036582
106798,442953338
106799,271242590
106800,63374090
106801,406105867
106802,83509223
106803,92613209
106804,1429975004
106805,419585999
106806,1713558226
106807,108228187
106808,3295442953
106809,340827305
106810,119337561
106811,77431291
106812,87600186
106813,61727448
106814,37071692
106815,1890997149
106816,613042898
106817,260884230
106818,410026587
106819,1398765085
106820,282457131
106821,290005658
106822,364547750
106823,1474890510
106824,467846690
106825,308816444
106826,1317130358
106827,393559235
106828,341576223
106829,1680038036
106830,260884230
106831,282712425
106832,356246351
106833,378119466
106834,377881792
106835,348880395
106836,323413611
106837,334919516
106838,361223922
106839,566988554
106840,543661018
106841,507911993
106842,1458443913
106843,1385079483
106844,352716469
106845,484643708
106846,624555532
106847,1563766888
106848,1575497681
106849,1780943822
106850,1753237583
106851,1421088347
106852,1714809593
106853,1533922360
106854,16044599
106855,549212727
106856,2540073
106857,1741969381
106858,1764205433
106859,561487555
106860,1937610394
106861,549455966
106862,113831422
106863,505963308
106864,541245298
106865,535108626
106866,449583750
106867,636915960
106868,515577473
106869,1548950501
106870,598716778
106871,261380656
106872,3286552203
106873,480633900
106874,287324743
106875,377732316
106876,10878560
106877,317492987
106878,62055751
106879,366899113
106880,1484815198
106881,128767306
106882,1891801877
106883,129009907
106884,495178559
106885,485356724
106886,1843896275
106887,1891801877
106888,637039440
106889,278557325
106890,362257234
106891,468766090
106892,474759768
106893,1881796262
106894,1293154073
106895,3581352778
106896,1340308588
106897,1483863052
106898,1667501633
106899,472396064
106900,3315672579
106901,1841507309
106902,247085664
106903,1866275000
106904,3980243894
106905,1358271047
106906,403201081
106907,2030111992
106908,36684452
106909,1577886251
106910,414125593
106911,121047279
106912,1655641162
106913,332285997
106914,583299027
106915,264639402
106916,81646837
106917,368745611
106918,121005277
106919,1754539997
106920,264639402
106921,264639402
106922,472699189
106923,2133103666
106924,135912165
106925,554169347
106926,382414386
106927,12943129
106928,1378920066
106929,111130952
106930,314667636
106931,111130952
106932,3253647387
106933,1426156527
106934,312099770
106935,1783738414
106936,1418783198
106937,570489707
106938,2045421718
106939,3308206192
106940,1766605838
106941,512637251
106942,1564190634
106943,1780412291
106944,588911487
106945,1930616755
106946,395131254
106947,1869997135
106948,483326573
106949,604523449
106950,262733469
106951,1508289968
106952,1545434671
106953,108351842
106954,47212777
106955,119265737
106956,364138051
106957,1454834530
106958,415525826
106959,532574520
106960,1360008216
106961,1428250085
106962,366026410
106963,1435996511
106964,1633108667
106965,1539044972
106966,491397447
106967,1434919957
106968,1602227731
106969,608844252
106970,309406654
106971,280519903
106972,366899113
106973,1483159628
106974,364251157
106975,1552499622
106976,1552722181
106977,408331719
106978,1870894110
106979,1567652847
106980,268765671
106981,1721973217
106982,567339597
106983,1314387987
106984,513671639
106985,1552722181
106986,116899594
106987,287557880
106988,76254428
106989,441362778
106990,565507602
106991,332882723
106992,128970151
106993,280576121
106994,39007047
106995,377454979
106996,302030422
106997,1531293224
106998,55892747
106999,516182451
107000,295833686
107001,483824419
107002,1367009136
107003,530977573
107004,384743370
107005,114079817
107006,364413398
107007,1619975931
107008,1297429512
107009,283873412
107010,478625399
107011,325108832
107012,478625399
107013,644814665
107014,516710018
107015,1652794131
107016,1536133984
107017,1958252725
107018,1647881950
107019,328938352
107020,1592101804
107021,2004290375
107022,3237692899
107023,1948984947
107024,1475104540
107025,1912041342
107026,1592101804
107027,1704456002
107028,1298307372
107029,390506289
107030,2008957579
107031,327967885
107032,70160407
107033,453831000
107034,389543715
107035,423613128
107036,273740962
107037,2865685
107038,567916089
107039,283795102
107040,510921087
107041,441694961
107042,340457749
107043,1395332372
107044,1492163880
107045,484690889
107046,451893100
107047,273574220
107048,125090654
